Timestamp,Time_s,X,Y,Z,Acceleration_Magnitude,Step,Minute,,,,
09:50.5,152.8057,0.73695004,3.2170501,7.3080006,8.018689386,0,3,,,,
09:50.6,152.9171,0.91905004,3.7560003,8.8150501,9.625866169,0,3,,,,
09:50.8,153.0456,0.26505002,3.8329501,14.839951,15.32924994,1,3,,,,
09:50.9,153.1831,3.7669501,4.7290502,7.5480003,9.67089124,0,3,,,,
09:51.0,153.2956,-0.84300005,2.868,7.0879502,7.692536066,0,3,,,,
09:51.1,153.4086,0.22395001,5.1409502,8.4630003,9.904640157,0,3,,,,
09:51.2,153.5194,-0.71295005,5.4949503,10.917001,12.24269935,0,3,,,,
09:51.3,153.6308,-0.43800002,3.1980002,13.758,14.13158212,1,3,,,,
09:51.5,153.7411,1.182,4.09305,9.0570002,10.00896773,0,3,,,,
09:51.6,153.8514,0.55305004,3.0190501,6.4290004,7.124084081,0,3,,,,
09:51.7,153.9629,1.00995,3.9360001,8.21805,9.167793715,0,3,,,,
09:51.8,154.1017,-1.281,3.4140003,8.9820004,9.693951219,0,3,,,,
09:51.9,154.2219,-0.085950002,2.6470501,10.465051,10.79497819,0,3,,,,
09:52.1,154.3569,2.3779502,4.3450503,8.1460505,9.533742603,0,3,,,,
09:52.2,154.4683,0.37995002,3.2749503,9.7920008,10.33213149,0,3,,,,
09:52.3,154.5897,0.16800001,3.8329501,8.65905,9.470949127,0,3,,,,
09:52.4,154.73,-0.71100003,4.2829504,9.0610504,10.04747827,0,3,,,,
09:52.6,154.8429,-0.97695005,4.7650504,8.4510002,9.750873863,0,3,,,,
09:52.7,154.9644,0.75600004,3.3319502,10.872001,11.39622016,0,3,,,,
09:52.8,155.0759,-1.1880001,3.0900002,8.0359507,8.691141992,0,3,,,,
09:52.9,155.1859,-0.85005003,3.9430501,9.1380005,9.988657682,0,3,,,,
09:53.0,155.297,1.3789501,4.0050001,9.8370008,10.71018739,0,3,,,,
09:53.1,155.4085,0.87105006,3.1219501,9.9739504,10.48737275,0,3,,,,
09:53.2,155.534,2.289,3.28005,9.5089502,10.3159286,0,3,,,,
09:53.4,155.6561,1.43595,2.9749501,6.9580503,7.702385635,0,3,,,,
09:53.5,155.7669,1.05795,4.5030003,8.6640005,9.821464991,0,3,,,,
09:53.6,155.8782,0.34395,5.0590501,9.14505,10.45677909,0,3,,,,
09:53.7,155.9972,-0.48600003,4.8439503,9.7219505,10.87273526,0,3,,,,
09:53.8,156.1155,-1.2360001,2.4370501,8.4240007,8.856110728,0,3,,,,
09:54.0,156.2397,0.046050001,1.728,9.7009506,9.853758021,0,3,,,,
09:54.1,156.3572,0.42300001,2.7139502,9.6120005,9.996749887,0,3,,,,
09:54.2,156.4747,0.45705003,2.7409501,10.635,10.99203926,0,3,,,,
09:54.3,156.5949,0.57405001,3.9169502,9.4590006,10.25401017,0,3,,,,
09:54.4,156.7056,3.2569501,4.0440001,9.3250504,10.67324813,0,3,,,,
09:54.5,156.8323,0.35595003,3.7710001,6.6229501,7.629587814,0,3,,,,
09:54.7,156.977,-0.16005,5.01405,8.4630003,9.838124185,0,3,,,,
09:54.8,157.0889,-2.8549502,6.1110001,8.3020506,10.69668673,0,3,,,,
09:54.9,157.199,-3.4410002,4.70895,11.253,12.67456908,1,3,,,,
09:55.0,157.3209,-4.6840501,5.2050004,6.1110001,9.293905354,0,3,,,,
09:55.1,157.4322,-1.9230001,2.6329501,8.9850006,9.558273453,0,3,,,,
09:55.3,157.5422,-2.8110001,2.7930002,9.8560505,10.62281992,0,3,,,,
09:55.4,157.6498,-1.8409501,3.9670501,9.4780502,10.43839161,0,3,,,,
09:55.5,157.7637,-3.4150503,5.0160003,10.17,11.84279222,0,3,,,,
09:55.6,157.8938,2.69595,4.6900501,7.2870002,9.075521377,0,3,,,,
09:55.7,158.0191,-0.49800003,3.3199501,8.1490507,8.813461296,0,3,,,,
09:55.8,158.1313,-0.23400001,5.5639501,8.0290508,9.771282079,0,3,,,,
09:56.0,158.244,-2.0710502,5.9719501,9.7920008,11.65490097,0,3,,,,
09:56.1,158.3527,-1.9279501,5.6839504,8.7210007,10.58679068,0,3,,,,
09:56.2,158.4614,-2.11695,3.8500502,7.7080503,8.872339222,0,3,,,,
09:56.3,158.5697,0.39195001,2.868,8.8240499,9.286705845,0,3,,,,
09:56.4,158.7108,0.12,4.1110501,9.4470005,10.30344367,0,3,,,,
09:56.5,158.8269,0.63900006,4.6090503,9.1570501,10.27147664,0,3,,,,
09:56.7,158.954,-0.72495002,3.6940501,12.028951,12.60425408,1,3,,,,
09:56.8,159.0671,1.8550501,4.1350503,9.4300508,10.4625862,0,3,,,,
09:56.9,159.2249,1.3570501,3.0469501,7.1290503,7.870759053,0,3,,,,
09:57.1,159.3366,1.2930001,4.5420003,7.6429505,8.984225528,0,3,,,,
09:57.2,159.4604,0.20805001,5.0620503,10.078951,11.28064233,0,3,,,,
09:57.3,159.5719,-0.79695004,3.0780001,10.85295,11.30909977,0,3,,,,
09:57.4,159.6827,-0.23700002,2.6449502,7.4950504,7.951585444,0,3,,,,
09:57.5,159.7926,1.5300001,2.8960502,10.20405,10.71683925,0,3,,,,
09:57.6,159.9033,3.6850502,2.5159502,9.3220501,10.33490292,0,3,,,,
09:57.7,160.015,0.52605003,1.1740501,9.1999502,9.289467474,0,3,,,,
09:57.9,160.1488,0.30795002,2.0269501,11.60505,11.78475903,0,3,,,,
09:58.0,160.2593,-0.13605,2.9419501,10.318951,10.73099854,0,3,,,,
09:58.1,160.3694,1.2060001,2.5350001,9.58605,9.98864437,0,3,,,,
09:58.2,160.4809,0.25800002,3.2920501,7.9789505,8.635265425,0,3,,,,
09:58.3,160.5911,-0.59400004,4.0339503,8.1889505,9.147923336,0,3,,,,
09:58.4,160.7009,-0.72495002,2.9490001,15.601951,15.89474848,1,3,,,,
09:58.5,160.8111,-0.072000004,3.2560501,8.5180502,9.119442168,0,3,,,,
09:58.6,160.9218,0.11295,3.1840501,9.2340002,9.768198014,0,3,,,,
09:58.7,161.0327,-0.86700004,3.3870001,8.6059504,9.289017226,0,3,,,,
09:58.9,161.1443,-0.333,3.3919501,9.5140505,10.10610565,0,3,,,,
09:59.0,161.2698,0.65805006,4.2379503,10.042951,10.92035336,0,3,,,,
09:59.1,161.3879,-0.67995006,1.55805,12.261001,12.37828734,1,3,,,,
09:59.2,161.4983,1.8460501,2.3620501,7.3459501,7.934113972,0,3,,,,
09:59.3,161.6098,0.40200001,3.2749503,7.1550002,7.879145343,0,3,,,,
09:59.4,161.7205,-0.048,4.3770003,8.8189507,9.8455232,0,3,,,,
09:59.6,161.8538,-1.7959501,4.09305,10.29495,11.22339033,0,3,,,,
09:59.7,161.9637,-2.6080501,1.6969501,12.89805,13.26805407,1,3,,,,
09:59.8,162.0923,0.71505004,3.1740003,8.9869509,9.557764432,0,3,,,,
09:59.9,162.208,-2.5819502,3.1189501,6.4750504,7.636792144,0,3,,,,
10:00.1,162.3362,0.42300001,4.2210002,10.077001,10.93351366,0,3,,,,
10:00.2,162.4649,-1.0200001,4.1149502,9.0730505,10.01466229,0,3,,,,
10:00.3,162.5983,-1.8340501,2.2350001,10.908001,11.28465556,0,3,,,,
10:00.4,162.7163,0.23205002,2.8920002,6.7639503,7.359927719,0,3,,,,
10:00.5,162.8269,-1.0180501,3.4309502,8.2930508,9.032305179,0,3,,,,
10:00.7,162.9368,-3.3360002,4.7740502,7.9069505,9.820403192,0,3,,,,
10:00.8,163.0467,-3.8890502,5.5000501,12.196051,13.93265669,1,3,,,,
10:00.9,163.1593,-3.5509501,2.1400502,8.2729502,9.253689344,0,3,,,,
10:01.0,163.269,-0.92400002,2.9299502,11.049001,11.46816495,0,3,,,,
10:01.1,163.3799,-1.0210501,3.9289501,6.2809501,7.478604573,0,3,,,,
10:01.2,163.4912,-0.07395,4.09305,8.0119505,8.997214998,0,3,,,,
10:01.3,163.6176,0.70095003,4.6810503,7.9789505,9.27724172,0,3,,,,
10:01.5,163.7484,-0.009000001,4.0810504,10.27095,11.05203453,0,3,,,,
10:01.6,163.8597,-1.4610001,2.25705,6.6349502,7.159005528,0,3,,,,
10:01.7,163.9799,-2.24895,3.6820502,6.9630003,8.191376133,0,3,,,,
10:01.8,164.0901,-1.7050501,6.0270004,8.52705,10.58028881,0,3,,,,
10:01.9,164.2053,-1.76205,5.6820002,11.04405,12.54436076,1,3,,,,
10:02.0,164.3215,-0.46005002,3.2839501,7.3920002,8.10170607,0,3,,,,
10:02.2,164.4498,0.53805,2.0580001,10.936951,11.14189209,0,3,,,,
10:02.3,164.5745,0.22005001,4.0009503,8.3839502,9.292289614,0,3,,,,
10:02.4,164.7088,0.51195002,4.70505,8.9269505,10.10396128,0,3,,,,
10:02.5,164.819,-0.66300005,5.9329505,10.503,12.08107941,1,3,,,,
10:02.6,164.9318,-0.088050008,3.5550001,8.39505,9.117162005,0,3,,,,
10:02.8,165.0691,-0.45495003,3.8779502,8.0500507,8.946999137,0,3,,,,
10:02.9,165.1814,-0.58605003,2.8699501,9.1279507,9.586425413,0,3,,,,
10:03.0,165.2914,0.88095003,2.7070501,9.4489508,9.868478323,0,3,,,,
10:03.1,165.4031,0.61200005,1.7350501,11.04405,11.19624863,0,3,,,,
10:03.2,165.5158,0.55695003,2.4460502,10.054951,10.36317493,0,3,,,,
10:03.3,165.626,0.15105,3.45,11.06805,11.59426785,0,3,,,,
10:03.5,165.7367,-0.64395005,3.1909502,9.4159508,9.962778945,0,3,,,,
10:03.6,165.869,-0.87600005,2.4750001,8.52495,8.920077022,0,3,,,,
10:03.7,166.0022,0.63900006,4.4389501,9.4560003,10.46558841,0,3,,,,
10:03.8,166.1131,-0.85905004,2.7259502,11.800951,12.14212568,1,3,,,,
10:03.9,166.224,0.41400003,2.6830502,9.44205,9.824584602,0,3,,,,
10:04.1,166.3347,-0.177,2.5639501,7.3900504,7.824194146,0,3,,,,
10:04.2,166.4442,-0.037950002,4.6900501,8.4220505,9.639966015,0,3,,,,
10:04.3,166.5559,-2.2440002,5.1139503,9.8209505,11.29774727,0,3,,,,
10:04.4,166.672,-3.0340502,5.2050004,11.50395,12.98608314,1,3,,,,
10:04.5,166.8006,-2.3640001,3.5220001,8.2950001,9.31665218,0,3,,,,
10:04.6,166.9244,-0.77805007,2.5009501,6.3430505,6.86253619,0,3,,,,
10:04.8,167.0408,0.81600004,4.02105,8.6950502,9.614499319,0,3,,,,
10:04.9,167.1514,-0.049950004,3.3630002,9.5190001,10.09572327,0,3,,,,
10:05.0,167.2622,-0.54105002,3.5430002,12.43095,12.93731438,1,3,,,,
10:05.1,167.3744,0.45705003,2.9869502,8.3599501,8.889293105,0,3,,,,
10:05.2,167.4846,-0.73995006,2.2669501,7.9690504,8.318194102,0,3,,,,
10:05.3,167.596,-1.1730001,3.4860001,7.9330502,8.744221601,0,3,,,,
10:05.4,167.7285,-2.9980502,4.9870501,10.347,11.870947,0,3,,,,
10:05.6,167.84,-2.7370501,4.4170504,12.57495,13.60629064,1,3,,,,
10:05.7,167.9523,-2.3040001,3.5770502,5.5500002,6.993297278,0,3,,,,
10:05.8,168.07,-0.46695003,2.154,8.7829504,9.055273384,0,3,,,,
10:05.9,168.1809,0.50700003,3.9289501,9.1480503,9.968977992,0,3,,,,
10:06.0,168.2911,1.5420001,4.5300002,9.4350004,10.57912561,0,3,,,,
10:06.1,168.4024,0.052950002,4.9660501,8.4960003,9.841060837,0,3,,,,
10:06.2,168.5135,1.30005,3.7159503,9.8179502,10.57783356,0,3,,,,
10:06.3,168.6316,-0.49500003,2.7360001,7.4899502,7.989372665,0,3,,,,
10:06.5,168.7516,0.075000003,4.5229502,7.8970504,9.100885041,0,3,,,,
10:06.6,168.8672,-2.02005,5.4829502,7.7029505,9.668443065,0,3,,,,
10:06.7,168.9787,-2.5860002,5.2699504,9.8010006,11.42450817,0,3,,,,
10:06.8,169.0897,-1.7260501,2.9520001,9.0589504,9.682878492,0,3,,,,
10:06.9,169.2022,-0.105,4.3549504,11.289001,12.10033725,1,3,,,,
10:07.0,169.3121,-0.63705003,3.7510502,6.4890003,7.522189524,0,3,,,,
10:07.1,169.4227,0.072000004,3.5260501,8.1090002,8.842742649,0,3,,,,
10:07.2,169.5336,0.95505005,4.1080503,8.2519503,9.267301744,0,3,,,,
10:07.4,169.646,-1.5370501,2.5180502,12.072001,12.42724056,1,3,,,,
10:07.5,169.7787,1.7839501,2.9950502,7.9690504,8.698193372,0,3,,,,
10:07.6,169.888,0.66795003,3.177,8.4340506,9.037294715,0,3,,,,
10:07.7,169.9994,-0.333,4.22295,7.1479502,8.308874037,0,3,,,,
10:07.8,170.1099,-1.3960501,4.9350004,10.158001,11.37928685,0,3,,,,
10:07.9,170.2305,-0.63195002,2.9899502,10.519951,10.95484058,0,3,,,,
10:08.1,170.3414,0.18195,2.6520002,8.6760006,9.074094846,0,3,,,,
10:08.2,170.4525,0.36300001,2.7690001,8.7450008,9.18009638,0,3,,,,
10:08.3,170.5639,0.85395002,3.0930002,9.0570002,9.608596854,0,3,,,,
10:08.4,170.6792,2.8399501,3.1339502,10.357051,11.18729037,0,3,,,,
10:08.5,170.8077,-1.4100001,1.4809501,8.2590008,8.508372799,0,3,,,,
10:08.6,170.9316,-0.17895001,1.8139501,9.1930504,9.372012256,0,3,,,,
10:08.8,171.0438,-0.55305004,2.1589501,9.3060007,9.56914724,0,3,,,,
10:08.9,171.1549,-0.81900007,2.6740501,9.6600008,10.05668536,0,3,,,,
10:09.0,171.28,-2.3160002,3.8230503,7.8760505,9.056033458,0,3,,,,
10:09.1,171.4284,-2.6340001,3.6079502,10.28505,11.21327404,0,3,,,,
10:09.3,171.5406,-2.0880001,3.7920003,7.6309505,8.773278533,0,3,,,,
10:09.4,171.6547,-2.3680501,4.5229502,7.8880506,9.396067372,0,3,,,,
10:09.5,171.7644,-1.6380001,4.6999502,7.9980001,9.420221962,0,3,,,,
10:09.6,171.8768,-1.65495,3.8710501,8.0749502,9.106520143,0,3,,,,
10:09.7,171.9875,0.93600005,4.7670002,7.8060002,9.194238746,0,3,,,,
10:09.8,172.0974,0.21705002,2.8890002,11.122951,11.49406246,0,3,,,,
10:09.9,172.2136,1.9900501,3.8419502,8.7330008,9.746085558,0,3,,,,
10:10.1,172.3372,0.62895006,3.7420502,8.2900505,9.117206544,0,3,,,,
10:10.2,172.4502,0.14205001,5.0730004,8.4870005,9.888614097,0,3,,,,
10:10.3,172.5611,-1.3579501,5.0160003,10.498051,11.71381075,0,3,,,,
10:10.4,172.6753,-1.386,2.8699501,11.81595,12.23823043,1,3,,,,
10:10.5,172.787,0.36105001,3.9019501,9.7410002,10.49965031,0,3,,,,
10:10.6,172.9008,-0.86700004,3.3780003,6.2830501,7.186048543,0,3,,,,
10:10.7,173.012,-0.62700003,3.6100502,9.6430502,10.31571658,0,3,,,,
10:10.8,173.1233,-0.46695003,3.6079502,11.32905,11.89885376,0,3,,,,
10:11.0,173.2527,-1.6999501,2.8440001,13.480051,13.88128027,1,3,,,,
10:11.1,173.3692,1.0669501,2.8150501,8.7259502,9.230660674,0,3,,,,
10:11.2,173.4777,-0.31305,3.0570002,7.5859504,8.184735426,0,3,,,,
10:11.3,173.6069,-0.68700004,4.2040501,8.8459501,9.818189215,0,3,,,,
10:11.4,173.7155,-1.6620001,4.2780004,10.363951,11.33468183,0,3,,,,
10:11.5,173.8272,-0.90495002,1.5480001,12.11295,12.24494984,1,3,,,,
10:11.7,173.9681,-0.43800002,0.51000005,9.9310503,9.953778385,0,3,,,,
10:11.8,174.0943,-2.7079501,-1.1719501,7.6909504,8.237546894,0,3,,,,
10:11.9,174.2218,2.5050001,-1.62705,12.91995,13.26074754,1,3,,,,
10:12.1,174.346,0.14595,0.69795001,11.835001,11.85646171,0,3,,,,
10:12.2,174.492,-2.3400002,-0.52995002,9.5239506,9.821511238,0,3,,,,
10:12.3,174.6033,0.52095002,1.3249501,7.5520506,7.685073191,0,3,,,,
10:12.4,174.7254,1.386,3.9210002,8.2519503,9.240666768,0,3,,,,
10:12.6,174.8372,-0.31800002,5.0329504,8.3430004,9.748711167,0,3,,,,
10:12.7,174.9479,0.24405001,4.5850501,8.6610003,9.802814444,0,3,,,,
10:12.8,175.0569,0.56205004,2.45295,9.0919504,9.43379171,0,3,,,,
10:12.9,175.1674,1.1149501,3.1219501,10.09095,10.62153275,0,3,,,,
10:13.0,175.3117,2.8279502,4.2690001,7.7269502,9.269704611,0,3,,,,
10:13.2,175.4384,2.2480502,4.4560504,6.0360003,7.83220368,0,3,,,,
10:13.3,175.5481,3.17805,4.3530002,9.9570007,11.32212328,0,3,,,,
10:13.4,175.665,1.6180501,3.6010501,7.5690002,8.536709669,0,3,,,,
10:13.5,175.7787,2.0590501,3.5530503,9.3679504,10.22850666,0,3,,,,
10:13.6,175.8876,0.57405001,3.4540501,8.7190504,9.395841388,0,3,,,,
10:13.7,176.0296,0.70305002,2.6550002,9.8680506,10.24313077,0,3,,,,
10:13.9,176.1483,0.40905002,2.18295,10.371,10.60614132,0,3,,,,
10:14.0,176.2831,0.66300005,2.5900502,10.73295,11.06092875,0,3,,,,
10:14.1,176.3935,0.95295006,2.5369501,10.516951,10.86050128,0,3,,,,
10:14.2,176.5021,0.708,2.2279501,9.7969503,10.07200381,0,3,,,,
10:14.4,176.6375,1.3260001,3.5239501,9.7680006,10.46854031,0,3,,,,
10:14.5,176.7504,2.457,3.3439503,11.514001,12.23891628,1,3,,,,
10:14.6,176.8682,1.8910501,2.83395,8.9440508,9.570965876,0,3,,,,
10:14.7,176.9834,2.3850002,2.6760001,9.4249506,10.08359541,0,3,,,,
10:14.8,177.0901,2.2990501,3.0430501,7.7200503,8.610746884,0,3,,,,
10:14.9,177.1989,1.3759501,4.4749503,8.6640005,9.848011146,0,3,,,,
10:15.0,177.3218,0.25800002,4.8289504,10.110001,11.20702664,0,3,,,,
10:15.2,177.4586,-0.26805001,2.4820502,12.673051,12.91660349,1,3,,,,
10:15.3,177.5817,-0.094950005,3.2869501,8.55795,9.167964041,0,3,,,,
10:15.4,177.6988,0.93600005,3.6600001,6.4480505,7.473222336,0,3,,,,
10:15.5,177.8292,1.48395,4.8720002,7.9879503,9.473428289,0,3,,,,
10:15.7,177.9535,3.4630501,5.0569501,9.3439503,11.17474239,0,3,,,,
10:15.8,178.0681,2.11395,3.6150002,9.0490503,9.971074284,0,3,,,,
10:15.9,178.1977,2.1000001,2.7840002,8.5219507,9.20783912,0,3,,,,
10:16.0,178.3047,0.71295005,3.5569501,6.4840503,7.429878874,0,3,,,,
10:16.1,178.4114,1.7050501,4.5229502,9.9019508,11.01875238,0,3,,,,
10:16.3,178.5407,-0.012,4.5349503,10.660951,11.585413,0,3,,,,
10:16.4,178.6654,0.94800007,3.2389503,11.434951,11.92256715,0,3,,,,
10:16.5,178.7777,-0.00405,3.0330002,7.2049503,7.817315104,0,3,,,,
10:16.6,178.8941,0.74895006,2.1679502,7.5930004,7.931871742,0,3,,,,
10:16.7,179.0127,1.63995,4.197,8.9389505,10.01044859,0,3,,,,
10:16.8,179.1218,1.3759501,3.8230503,10.255951,11.03147693,0,3,,,,
10:17.0,179.2657,1.4670001,2.66205,13.08705,13.43538154,1,3,,,,
10:17.1,179.3875,3.8290501,4.0170002,5.9860501,8.162763691,0,3,,,,
10:17.2,179.5138,-0.10995001,2.4840002,7.3249502,7.735453537,0,3,,,,
10:17.3,179.624,1.1560501,4.6420503,8.7280502,9.953087115,0,3,,,,
10:17.4,179.7326,0.79200006,5.2200003,10.71405,11.94430972,0,3,,,,
10:17.6,179.8411,1.38405,5.9689503,10.896001,12.50067198,1,3,,,,
10:17.7,179.9514,-0.17205001,4.0800004,7.4110503,8.461658881,0,3,,,,
